study_id,dataset_title,doi,url,total_downloads,total_views,publications,data_downloads,documentation_downloads,unique_users,num_institutions,status,error_message,timestamp
128282,"Post Offices and Banks by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E128282,https://www.openicpsr.org/openicpsr/project/128282/version/V1/view,32,389.0,,,,,,success,,2026-05-01 16:45:28
128841,"Broadband Internet Availability and Speed by ZIP Code Tabulation Area, United States, 2014-2020",10.3886/E128841,https://www.openicpsr.org/openicpsr/project/128841/version/V1/view,273,3684.0,,,,,,success,,2026-05-01 16:45:29
128862,"Land Cover by ZIP Code Tabulation Area, United States, 2001-2016",10.3886/E128862,https://www.openicpsr.org/openicpsr/project/128862/version/V1/view,109,1760.0,,,,,,success,,2026-05-01 16:45:31
130282,"Public Transit Stops by ZIP Code Tabulation Area, United States, 2016-2018",10.3886/E130282,https://www.openicpsr.org/openicpsr/project/130282/version/V1/view,110,1710.0,,,,,,success,,2026-05-01 16:45:32
130542,"Urbanicity by Census Tract, United States, 2010",10.3886/E130542,https://www.openicpsr.org/openicpsr/project/130542/version/V1/view,102,1446.0,,,,,,success,,2026-05-01 16:45:34
134561,"Street Connectivity by ZIP Code Tabulation Area, United States, 2010",10.3886/E134561,https://www.openicpsr.org/openicpsr/project/134561/version/V1/view,31,962.0,,,,,,success,,2026-05-01 16:45:35
155022,"Internet Access by Census Tract, United States, 2015-2019",10.3886/E155022,https://www.openicpsr.org/openicpsr/project/155022/version/V1/view,62,426.0,,,,,,success,,2026-05-01 16:45:36
155025,"Internet Access by ZIP Code Tabulation Area, United States, 2015-2019",10.3886/E155025,https://www.openicpsr.org/openicpsr/project/155025/version/V1/view,44,413.0,,,,,,success,,2026-05-01 16:45:37
156024,"School Counts by Census Tract, United States, 2000-2018",10.3886/E156024,https://www.openicpsr.org/openicpsr/project/156024/version/V1/view,74,458.0,,,,,,success,,2026-05-01 16:45:39
156041,"School Counts by ZIP Code Tabulation Area, United States, 2000-2018",10.3886/E156041,https://www.openicpsr.org/openicpsr/project/156041/version/V1/view,36,302.0,,,,,,success,,2026-05-01 16:45:40
156042,"School Counts and Characteristics by School District, United States, 2000-2018",10.3886/E156042,https://www.openicpsr.org/openicpsr/project/156042/version/V1/view,61,569.0,,,,,,success,,2026-05-01 16:45:41
156043,"Neighborhood-School Gap by Census Tract, United States, 2009-2010 and 2015-2016",10.3886/E156043,https://www.openicpsr.org/openicpsr/project/156043/version/V1/view,63,458.0,,,,,,success,,2026-05-01 16:45:44
156045,"Neighborhood-School Gap by ZIP Code Tabulation Area, United States, 2009-2010 and 2015-2016",10.3886/E156045,https://www.openicpsr.org/openicpsr/project/156045/version/V1/view,24,511.0,,,,,,success,,2026-05-01 16:45:45
159902,"Primary and Secondary Roads by Census Tract, United States, 2010",10.3886/E159902,https://www.openicpsr.org/openicpsr/project/159902/version/V1/view,56,789.0,,,,,,success,,2026-05-01 16:45:46
159941,"Primary and Secondary Roads by ZIP Code Tabulation Area, United States, 2010",10.3886/E159941,https://www.openicpsr.org/openicpsr/project/159941/version/V1/view,18,874.0,,,,,,success,,2026-05-01 16:45:48
159961,"Polluting Sites by Census Tract, United States, 2000-2018",10.3886/E159961,https://www.openicpsr.org/openicpsr/project/159961/version/V1/view,125,1017.0,,,,,,success,,2026-05-01 16:45:49
159981,"Polluting Sites by ZIP Code Tabulation Area, United States, 2000-2018",10.3886/E159981,https://www.openicpsr.org/openicpsr/project/159981/version/V1/view,58,518.0,,,,,,success,,2026-05-01 16:45:50
160261,"Traffic Volume by ZIP Code Tabulation Area, United States, 1963-2019",10.3886/E160261,https://www.openicpsr.org/openicpsr/project/160261/version/V1/view,186,2798.0,,,,,,success,,2026-05-01 16:45:51
160262,"Traffic Volume by Census Tract, United States, 1963-2019",10.3886/E160262,https://www.openicpsr.org/openicpsr/project/160262/version/V1/view,197,1980.0,,,,,,success,,2026-05-01 16:45:53
